,game_id,date,team,opp,result,win,pt_diff,ortg,zone,fgm,fga,fg%
0,0,5/16/21,ATL,HOU,W 124-95,1,29,121.4,Restricted Area,29,38,0.763157895
1,1,5/16/21,HOU,ATL,L 95-124,0,-29,93,Restricted Area,10,21,0.476190476
2,2,5/16/21,BKN,CLE,W 123-109,1,14,125.1,Restricted Area,19,31,0.612903226
3,3,5/16/21,CLE,BKN,L 109-123,0,-14,110.9,Restricted Area,19,26,0.730769231
4,4,5/16/21,CHI,MIL,W 118-112,1,6,116.1,Restricted Area,24,32,0.75
5,5,5/16/21,MIL,CHI,L 112-118,0,-6,110.2,Restricted Area,17,32,0.53125
6,6,5/16/21,DET,MIA,L 107-120,0,-13,108.8,Restricted Area,23,35,0.657142857
7,7,5/16/21,MIA,DET,W 120-107,1,13,122,Restricted Area,28,38,0.736842105
8,8,5/16/21,GSW,MEM,W 113-101,1,12,117.4,Restricted Area,16,23,0.695652174
9,9,5/16/21,MEM,GSW,L 101-113,0,-12,105,Restricted Area,13,24,0.541666667
10,10,5/16/21,DAL,MIN,L 121-136,0,-15,123,Restricted Area,18,27,0.666666667
11,11,5/16/21,MIN,DAL,W 136-121,1,15,138.3,Restricted Area,26,36,0.722222222
12,12,5/16/21,LAL,NOP,W 110-98,1,12,109.6,Restricted Area,27,41,0.658536585
13,13,5/16/21,NOP,LAL,L 98-110,0,-12,97.6,Restricted Area,22,34,0.647058824
14,14,5/16/21,BOS,NYK,L 92-96,0,-4,99.3,Restricted Area,18,31,0.580645161
15,15,5/16/21,NYK,BOS,W 96-92,1,4,103.7,Restricted Area,11,18,0.611111111
16,16,5/16/21,LAC,OKC,L 112-117,0,-5,114.3,Restricted Area,15,28,0.535714286
17,17,5/16/21,OKC,LAC,W 117-112,1,5,119.4,Restricted Area,24,31,0.774193548
18,18,5/16/21,ORL,PHI,L 117-128,0,-11,115.1,Restricted Area,15,25,0.6
19,19,5/16/21,PHI,ORL,W 128-117,1,11,125.9,Restricted Area,21,33,0.636363636
20,20,5/16/21,DEN,POR,L 116-132,0,-16,118.5,Restricted Area,19,28,0.678571429
21,21,5/16/21,POR,DEN,W 132-116,1,16,134.8,Restricted Area,20,24,0.833333333
22,22,5/16/21,SAC,UTA,L 99-121,0,-22,97.9,Restricted Area,21,28,0.75
23,23,5/16/21,UTA,SAC,W 121-99,1,22,119.6,Restricted Area,13,22,0.590909091
24,24,5/16/21,PHX,SAS,W 123-121,1,2,119.7,Restricted Area,17,30,0.566666667
25,25,5/16/21,SAS,PHX,L 121-123,0,-2,117.7,Restricted Area,27,35,0.771428571
26,26,5/16/21,IND,TOR,W 125-113,1,12,121.9,Restricted Area,14,21,0.666666667
27,27,5/16/21,TOR,IND,L 113-125,0,-12,110.2,Restricted Area,16,23,0.695652174
28,28,5/16/21,CHA,WAS,L 110-115,0,-5,107.6,Restricted Area,14,16,0.875
29,29,5/16/21,WAS,CHA,W 115-110,1,5,112.5,Restricted Area,17,21,0.80952381
30,30,5/15/21,BKN,CHI,W 105-91,1,14,113.2,Restricted Area,13,23,0.565217391
31,31,5/15/21,CHI,BKN,L 91-105,0,-14,98.1,Restricted Area,11,26,0.423076923
32,32,5/15/21,IND,LAL,L 115-122,0,-7,114.4,Restricted Area,17,26,0.653846154
33,33,5/15/21,LAL,IND,W 122-115,1,7,121.4,Restricted Area,23,37,0.621621622
34,34,5/15/21,MIA,MIL,L 108-122,0,-14,107.9,Restricted Area,13,21,0.619047619
35,35,5/15/21,MIL,MIA,W 122-108,1,14,121.9,Restricted Area,13,17,0.764705882
36,36,5/15/21,BOS,MIN,W 124-108,1,16,122,Restricted Area,23,33,0.696969697
37,37,5/15/21,MIN,BOS,L 108-124,0,-16,106.3,Restricted Area,27,35,0.771428571
38,38,5/15/21,CHA,NYK,L 109-118 (OT),0,-9,110.3,Restricted Area,19,39,0.487179487
39,39,5/15/21,NYK,CHA,W 118-109 (OT),1,9,119.4,Restricted Area,12,20,0.6
40,40,5/15/21,PHX,SAS,W 140-103,1,37,132.8,Restricted Area,20,26,0.769230769
41,41,5/15/21,SAS,PHX,L 103-140,0,-37,97.7,Restricted Area,18,24,0.75
42,42,5/14/21,DAL,TOR,W 114-110,1,4,118.6,Restricted Area,14,21,0.666666667
43,43,5/14/21,TOR,DAL,L 110-114,0,-4,114.5,Restricted Area,18,24,0.75
44,44,5/14/21,DEN,DET,W 104-91,1,13,113.1,Restricted Area,23,33,0.696969697
45,45,5/14/21,DET,DEN,L 91-104,0,-13,99,Restricted Area,24,35,0.685714286
46,46,5/14/21,GSW,NOP,W 125-122,1,3,120.5,Restricted Area,14,23,0.608695652
47,47,5/14/21,NOP,GSW,L 122-125,0,-3,117.7,Restricted Area,22,34,0.647058824
48,48,5/14/21,HOU,LAC,W 122-115,1,7,120,Restricted Area,28,35,0.8
49,49,5/14/21,LAC,HOU,L 115-122,0,-7,113.1,Restricted Area,19,28,0.678571429
50,50,5/14/21,MEM,SAC,W 107-106,1,1,105.6,Restricted Area,16,19,0.842105263
51,51,5/14/21,SAC,MEM,L 106-107,0,-1,104.7,Restricted Area,21,32,0.65625
52,52,5/14/21,OKC,UTA,L 93-109,0,-16,98.9,Restricted Area,14,28,0.5
53,53,5/14/21,UTA,OKC,W 109-93,1,16,115.9,Restricted Area,13,24,0.541666667
54,54,5/14/21,ORL,PHI,L 97-122,0,-25,100.9,Restricted Area,14,27,0.518518519
55,55,5/14/21,PHI,ORL,W 122-97,1,25,126.9,Restricted Area,15,28,0.535714286
56,56,5/14/21,CLE,WAS,L 105-120,0,-15,103.7,Restricted Area,13,18,0.722222222
57,57,5/14/21,WAS,CLE,W 120-105,1,15,118.5,Restricted Area,15,20,0.75
58,58,5/13/21,ATL,ORL,W 116-93,1,23,121.2,Restricted Area,10,22,0.454545455
59,59,5/13/21,ORL,ATL,L 93-116,0,-23,97.2,Restricted Area,13,24,0.541666667
60,60,5/13/21,CHI,TOR,W 114-102,1,12,117.6,Restricted Area,18,25,0.72
61,61,5/13/21,TOR,CHI,L 102-114,0,-12,105.2,Restricted Area,16,25,0.64
62,62,5/13/21,CHA,LAC,L 90-113,0,-23,98,Restricted Area,14,22,0.636363636
63,63,5/13/21,LAC,CHA,W 113-90,1,23,123,Restricted Area,11,13,0.846153846
64,64,5/13/21,IND,MIL,L 133-142,0,-9,123.4,Restricted Area,17,30,0.566666667
65,65,5/13/21,MIL,IND,W 142-133,1,9,131.7,Restricted Area,29,35,0.828571429
66,66,5/13/21,MEM,SAC,W 116-110,1,6,119.3,Restricted Area,17,24,0.708333333
67,67,5/13/21,SAC,MEM,L 110-116,0,-6,113.1,Restricted Area,11,21,0.523809524
68,68,5/13/21,MIA,PHI,W 106-94,1,12,120.4,Restricted Area,16,22,0.727272727
69,69,5/13/21,PHI,MIA,L 94-106,0,-12,106.8,Restricted Area,19,25,0.76
70,70,5/13/21,DEN,MIN,W 114-103,1,11,118.1,Restricted Area,21,35,0.6
71,71,5/13/21,MIN,DEN,L 103-114,0,-11,106.7,Restricted Area,12,21,0.571428571
72,72,5/13/21,NYK,SAS,W 102-98,1,4,108.2,Restricted Area,12,27,0.444444444
73,73,5/13/21,SAS,NYK,L 98-102,0,-4,103.9,Restricted Area,18,31,0.580645161
74,74,5/13/21,PHX,POR,W 118-117,1,1,119.5,Restricted Area,7,14,0.5
75,75,5/13/21,POR,PHX,L 117-118,0,-1,118.5,Restricted Area,14,20,0.7
76,76,5/12/21,ATL,WAS,W 120-116,1,4,115,Restricted Area,13,20,0.65
77,77,5/12/21,WAS,ATL,L 116-120,0,-4,111.1,Restricted Area,19,35,0.542857143
78,78,5/12/21,BKN,SAS,W 128-116,1,12,128.1,Restricted Area,25,30,0.833333333
79,79,5/12/21,SAS,BKN,L 116-128,0,-12,116.1,Restricted Area,20,32,0.625
80,80,5/12/21,BOS,CLE,L 94-102,0,-8,95.8,Restricted Area,18,35,0.514285714
81,81,5/12/21,CLE,BOS,W 102-94,1,8,103.9,Restricted Area,18,33,0.545454545
82,82,5/12/21,DAL,NOP,W 125-107,1,18,123.2,Restricted Area,21,26,0.807692308
83,83,5/12/21,NOP,DAL,L 107-125,0,-18,105.4,Restricted Area,16,27,0.592592593
84,84,5/12/21,HOU,LAL,L 122-124,0,-2,119.2,Restricted Area,22,34,0.647058824
85,85,5/12/21,LAL,HOU,W 124-122,1,2,121.2,Restricted Area,35,49,0.714285714
86,86,5/12/21,POR,UTA,W 105-98,1,7,118,Restricted Area,10,19,0.526315789
87,87,5/12/21,UTA,POR,L 98-105,0,-7,110.2,Restricted Area,14,28,0.5
88,88,5/11/21,BOS,MIA,L 121-129,0,-8,120.9,Restricted Area,14,18,0.777777778
89,89,5/11/21,MIA,BOS,W 129-121,1,8,128.9,Restricted Area,13,20,0.65
90,90,5/11/21,BKN,CHI,W 115-107,1,8,120.9,Restricted Area,16,29,0.551724138
91,91,5/11/21,CHI,BKN,L 107-115,0,-8,112.5,Restricted Area,13,21,0.619047619
92,92,5/11/21,CHA,DEN,L 112-117,0,-5,113.2,Restricted Area,26,36,0.722222222
93,93,5/11/21,DEN,CHA,W 117-112,1,5,118.2,Restricted Area,16,29,0.551724138
94,94,5/11/21,DET,MIN,L 100-119,0,-19,92.6,Restricted Area,19,31,0.612903226
95,95,5/11/21,MIN,DET,W 119-100,1,19,110.2,Restricted Area,23,34,0.676470588
96,96,5/11/21,GSW,PHX,W 122-116,1,6,131.1,Restricted Area,24,32,0.75
97,97,5/11/21,PHX,GSW,L 116-122,0,-6,124.6,Restricted Area,7,9,0.777777778
98,98,5/11/21,IND,PHI,W 103-94,1,9,108.1,Restricted Area,11,20,0.55
99,99,5/11/21,PHI,IND,L 94-103,0,-9,98.6,Restricted Area,23,38,0.605263158
100,100,5/11/21,LAL,NYK,W 101-99 (OT),1,2,102.1,Restricted Area,17,28,0.607142857
101,101,5/11/21,NYK,LAL,L 99-101 (OT),0,-2,100.1,Restricted Area,10,23,0.434782609
102,102,5/11/21,DAL,MEM,L 104-133,0,-29,112.3,Restricted Area,14,24,0.583333333
103,103,5/11/21,MEM,DAL,W 133-104,1,29,143.6,Restricted Area,11,13,0.846153846
104,104,5/11/21,MIL,ORL,W 114-102,1,12,110.5,Restricted Area,17,27,0.62962963
105,105,5/11/21,ORL,MIL,L 102-114,0,-12,98.8,Restricted Area,15,22,0.681818182
106,106,5/11/21,OKC,SAC,L 106-122,0,-16,103.3,Restricted Area,17,37,0.459459459
107,107,5/11/21,SAC,OKC,W 122-106,1,16,118.8,Restricted Area,18,27,0.666666667
108,108,5/11/21,LAC,TOR,W 115-96,1,19,120.9,Restricted Area,15,21,0.714285714
109,109,5/11/21,TOR,LAC,L 96-115,0,-19,100.9,Restricted Area,11,16,0.6875
110,110,5/10/21,ATL,WAS,W 125-124,1,1,119.8,Restricted Area,13,21,0.619047619
111,111,5/10/21,WAS,ATL,L 124-125,0,-1,118.9,Restricted Area,17,31,0.548387097
112,112,5/10/21,CLE,IND,L 102-111,0,-9,106.6,Restricted Area,16,33,0.484848485
113,113,5/10/21,IND,CLE,W 111-102,1,9,116,Restricted Area,23,37,0.621621622
114,114,5/10/21,GSW,UTA,W 119-116,1,3,120.9,Restricted Area,14,18,0.777777778
115,115,5/10/21,UTA,GSW,L 116-119,0,-3,117.9,Restricted Area,13,23,0.565217391
116,116,5/10/21,MEM,NOP,W 115-110,1,5,113.2,Restricted Area,11,17,0.647058824
117,117,5/10/21,NOP,MEM,L 110-115,0,-5,108.2,Restricted Area,16,41,0.390243902
118,118,5/10/21,HOU,POR,L 129-140,0,-11,126,Restricted Area,17,32,0.53125
119,119,5/10/21,POR,HOU,W 140-129,1,11,136.8,Restricted Area,24,36,0.666666667
120,120,5/10/21,MIL,SAS,L 125-146,0,-21,121.8,Restricted Area,20,32,0.625
121,121,5/10/21,SAS,MIL,W 146-125,1,21,142.3,Restricted Area,17,27,0.62962963
122,122,5/9/21,BOS,MIA,L 124-130,0,-6,124.8,Restricted Area,21,27,0.777777778
123,123,5/9/21,MIA,BOS,W 130-124,1,6,130.8,Restricted Area,17,21,0.80952381
124,124,5/9/21,CHA,NOP,L 110-112,0,-2,105.1,Restricted Area,18,36,0.5
125,125,5/9/21,NOP,CHA,W 112-110,1,2,107,Restricted Area,29,47,0.617021277
126,126,5/9/21,CLE,DAL,L 97-124,0,-27,98.6,Restricted Area,14,30,0.466666667
127,127,5/9/21,DAL,CLE,W 124-97,1,27,126.1,Restricted Area,23,31,0.741935484
128,128,5/9/21,CHI,DET,W 108-96,1,12,115.4,Restricted Area,15,25,0.6
129,129,5/9/21,DET,CHI,L 96-108,0,-12,102.6,Restricted Area,18,34,0.529411765
130,130,5/9/21,LAC,NYK,L 100-106,0,-6,104.5,Restricted Area,15,26,0.576923077
131,131,5/9/21,NYK,LAC,W 106-100,1,6,110.8,Restricted Area,14,20,0.7
132,132,5/9/21,LAL,PHX,W 123-110,1,13,129.8,Restricted Area,15,28,0.535714286
133,133,5/9/21,PHX,LAL,L 110-123,0,-13,116.1,Restricted Area,13,17,0.764705882
134,134,5/9/21,MIN,ORL,W 128-96,1,32,124.9,Restricted Area,16,26,0.615384615
135,135,5/9/21,ORL,MIN,L 96-128,0,-32,93.6,Restricted Area,15,26,0.576923077
136,136,5/9/21,OKC,SAC,L 98-126,0,-28,98.1,Restricted Area,16,30,0.533333333
137,137,5/9/21,SAC,OKC,W 126-98,1,28,126.1,Restricted Area,20,30,0.666666667
138,138,5/8/21,BKN,DEN,W 125-119,1,6,128.3,Restricted Area,15,18,0.833333333
139,139,5/8/21,DEN,BKN,L 119-125,0,-6,122.2,Restricted Area,16,24,0.666666667
140,140,5/8/21,GSW,OKC,W 136-97,1,39,131.4,Restricted Area,13,15,0.866666667
141,141,5/8/21,OKC,GSW,L 97-136,0,-39,93.7,Restricted Area,12,27,0.444444444
142,142,5/8/21,IND,WAS,L 132-133 (OT),0,-1,110.1,Restricted Area,30,43,0.697674419
143,143,5/8/21,WAS,IND,W 133-132 (OT),1,1,110.9,Restricted Area,23,39,0.58974359
144,144,5/8/21,DET,PHI,L 104-118,0,-14,107.8,Restricted Area,18,26,0.692307692
145,145,5/8/21,PHI,DET,W 118-104,1,14,122.3,Restricted Area,17,25,0.68
146,146,5/8/21,POR,SAS,W 124-102,1,22,124.9,Restricted Area,20,40,0.5
147,147,5/8/21,SAS,POR,L 102-124,0,-22,102.8,Restricted Area,14,22,0.636363636
148,148,5/8/21,MEM,TOR,W 109-99,1,10,110.5,Restricted Area,16,23,0.695652174
149,149,5/8/21,TOR,MEM,L 99-109,0,-10,100.3,Restricted Area,13,24,0.541666667
150,150,5/8/21,HOU,UTA,L 116-124,0,-8,113.2,Restricted Area,20,30,0.666666667
151,151,5/8/21,UTA,HOU,W 124-116,1,8,121,Restricted Area,20,25,0.8
152,152,5/7/21,BOS,CHI,L 99-121,0,-22,102.4,Restricted Area,17,28,0.607142857
153,153,5/7/21,CHI,BOS,W 121-99,1,22,125.2,Restricted Area,14,31,0.451612903
154,154,5/7/21,CHA,ORL,W 122-112,1,10,121.7,Restricted Area,26,39,0.666666667
155,155,5/7/21,ORL,CHA,L 112-122,0,-10,111.7,Restricted Area,26,50,0.52
156,156,5/7/21,CLE,DAL,L 90-110,0,-20,97,Restricted Area,19,36,0.527777778
157,157,5/7/21,DAL,CLE,W 110-90,1,20,118.6,Restricted Area,13,21,0.619047619
158,158,5/7/21,MIA,MIN,W 121-112,1,9,118.4,Restricted Area,19,34,0.558823529
159,159,5/7/21,MIN,MIA,L 112-121,0,-9,109.6,Restricted Area,26,36,0.722222222
160,160,5/7/21,HOU,MIL,L 133-141,0,-8,121.7,Restricted Area,16,26,0.615384615
161,161,5/7/21,MIL,HOU,W 141-133,1,8,129.1,Restricted Area,17,20,0.85
162,162,5/7/21,NOP,PHI,L 107-109,0,-2,107.2,Restricted Area,21,32,0.65625
163,163,5/7/21,PHI,NOP,W 109-107,1,2,109.2,Restricted Area,6,12,0.5
164,164,5/7/21,NYK,PHX,L 105-128,0,-23,106.2,Restricted Area,10,14,0.714285714
165,165,5/7/21,PHX,NYK,W 128-105,1,23,129.5,Restricted Area,15,22,0.681818182
166,166,5/7/21,LAL,POR,L 101-106,0,-5,102.4,Restricted Area,17,22,0.772727273
167,167,5/7/21,POR,LAL,W 106-101,1,5,107.4,Restricted Area,18,29,0.620689655
168,168,5/7/21,SAC,SAS,L 104-113,0,-9,102.6,Restricted Area,18,23,0.782608696
169,169,5/7/21,SAS,SAC,W 113-104,1,9,111.5,Restricted Area,16,22,0.727272727
170,170,5/7/21,DEN,UTA,L 120-127,0,-7,123.5,Restricted Area,15,21,0.714285714
171,171,5/7/21,UTA,DEN,W 127-120,1,7,130.7,Restricted Area,12,16,0.75
172,172,5/6/21,CHI,CHA,W 120-99,1,21,121.1,Restricted Area,25,35,0.714285714
173,173,5/6/21,CHA,CHI,L 99-120,0,-21,99.9,Restricted Area,16,31,0.516129032
174,174,5/6/21,BKN,DAL,L 109-113,0,-4,108.1,Restricted Area,13,22,0.590909091
175,175,5/6/21,DAL,BKN,W 113-109,1,4,112,Restricted Area,17,24,0.708333333
176,176,5/6/21,DET,MEM,W 111-97,1,14,116.7,Restricted Area,25,35,0.714285714
177,177,5/6/21,MEM,DET,L 97-111,0,-14,102,Restricted Area,22,33,0.666666667
178,178,5/6/21,GSW,OKC,W 118-97,1,21,119.6,Restricted Area,17,19,0.894736842
179,179,5/6/21,OKC,GSW,L 97-118,0,-21,98.4,Restricted Area,9,16,0.5625
180,180,5/6/21,ATL,IND,L 126-133,0,-7,122.3,Restricted Area,23,30,0.766666667
181,181,5/6/21,IND,ATL,W 133-126,1,7,129.1,Restricted Area,24,33,0.727272727
182,182,5/6/21,LAC,LAL,W 118-94,1,24,121.4,Restricted Area,18,24,0.75
183,183,5/6/21,LAL,LAC,L 94-118,0,-24,96.7,Restricted Area,11,19,0.578947368
184,184,5/6/21,TOR,WAS,L 129-131 (OT),0,-2,119,Restricted Area,14,25,0.56
185,185,5/6/21,WAS,TOR,W 131-129 (OT),1,2,120.8,Restricted Area,16,28,0.571428571
186,186,5/5/21,ATL,PHX,W 135-103,1,32,149.1,Restricted Area,16,19,0.842105263
187,187,5/5/21,PHX,ATL,L 103-135,0,-32,113.8,Restricted Area,14,21,0.666666667
188,188,5/5/21,CLE,POR,L 105-141,0,-36,105.9,Restricted Area,15,30,0.5
189,189,5/5/21,POR,CLE,W 141-105,1,36,142.2,Restricted Area,27,40,0.675
190,190,5/5/21,DEN,NYK,W 113-97,1,16,108.7,Restricted Area,12,24,0.5
191,191,5/5/21,NYK,DEN,L 97-113,0,-16,93.3,Restricted Area,9,17,0.529411765
192,192,5/5/21,HOU,PHI,L 115-135,0,-20,116.5,Restricted Area,21,36,0.583333333
193,193,5/5/21,PHI,HOU,W 135-115,1,20,136.8,Restricted Area,20,31,0.64516129
194,194,5/5/21,IND,SAC,L 93-104,0,-11,93.4,Restricted Area,20,31,0.64516129
195,195,5/5/21,SAC,IND,W 104-93,1,11,104.5,Restricted Area,23,36,0.638888889
196,196,5/5/21,MIL,WAS,W 135-134,1,1,124.8,Restricted Area,15,24,0.625
197,197,5/5/21,WAS,MIL,L 134-135,0,-1,123.8,Restricted Area,17,36,0.472222222
198,198,5/5/21,MEM,MIN,W 139-135,1,4,131.5,Restricted Area,19,34,0.558823529
199,199,5/5/21,MIN,MEM,L 135-139,0,-4,127.8,Restricted Area,21,38,0.552631579
200,200,5/5/21,BOS,ORL,W 132-96,1,36,130,Restricted Area,16,23,0.695652174
201,201,5/5/21,ORL,BOS,L 96-132,0,-36,94.6,Restricted Area,15,20,0.75
202,202,5/5/21,SAS,UTA,L 94-126,0,-32,95.9,Restricted Area,15,24,0.625
203,203,5/5/21,UTA,SAS,W 126-94,1,32,128.5,Restricted Area,10,18,0.555555556
204,204,5/4/21,CLE,PHX,L 118-134 (OT),0,-16,112.2,Restricted Area,21,33,0.636363636
205,205,5/4/21,PHX,CLE,W 134-118 (OT),1,16,127.5,Restricted Area,22,31,0.709677419
206,206,5/4/21,CHA,DET,W 102-99,1,3,108.8,Restricted Area,18,33,0.545454545
207,207,5/4/21,DET,CHA,L 99-102,0,-3,105.6,Restricted Area,18,29,0.620689655
208,208,5/4/21,LAC,TOR,W 105-100,1,5,110.5,Restricted Area,19,28,0.678571429
209,209,5/4/21,TOR,LAC,L 100-105,0,-5,105.2,Restricted Area,16,24,0.666666667
210,210,5/4/21,DAL,MIA,W 127-113,1,14,133.9,Restricted Area,12,17,0.705882353
211,211,5/4/21,MIA,DAL,L 113-127,0,-14,119.1,Restricted Area,19,27,0.703703704
212,212,5/4/21,BKN,MIL,L 118-124,0,-6,115.6,Restricted Area,7,15,0.466666667
213,213,5/4/21,MIL,BKN,W 124-118,1,6,121.5,Restricted Area,18,25,0.72
214,214,5/4/21,GSW,NOP,L 103-108,0,-5,99.8,Restricted Area,12,25,0.48
215,215,5/4/21,NOP,GSW,W 108-103,1,5,104.6,Restricted Area,14,35,0.4
216,216,5/4/21,OKC,SAC,L 99-103,0,-4,99.4,Restricted Area,17,39,0.435897436
217,217,5/4/21,SAC,OKC,W 103-99,1,4,103.4,Restricted Area,20,34,0.588235294
218,218,5/3/21,ATL,POR,W 123-114,1,9,125.3,Restricted Area,14,17,0.823529412
219,219,5/3/21,POR,ATL,L 114-123,0,-9,116.2,Restricted Area,17,30,0.566666667
220,220,5/3/21,CHI,PHI,L 94-106,0,-12,101,Restricted Area,14,24,0.583333333
221,221,5/3/21,PHI,CHI,W 106-94,1,12,113.9,Restricted Area,16,23,0.695652174
222,222,5/3/21,DET,ORL,L 112-119,0,-7,114.1,Restricted Area,25,37,0.675675676
223,223,5/3/21,ORL,DET,W 119-112,1,7,121.3,Restricted Area,20,29,0.689655172
224,224,5/3/21,DEN,LAL,L 89-93,0,-4,94.6,Restricted Area,18,29,0.620689655
225,225,5/3/21,LAL,DEN,W 93-89,1,4,98.8,Restricted Area,13,23,0.565217391
226,226,5/3/21,MEM,NYK,L 104-118,0,-14,110.6,Restricted Area,5,5,1
227,227,5/3/21,NYK,MEM,W 118-104,1,14,125.4,Restricted Area,7,11,0.636363636
228,228,5/3/21,GSW,NOP,W 123-108,1,15,119.8,Restricted Area,24,30,0.8
229,229,5/3/21,NOP,GSW,L 108-123,0,-15,105.2,Restricted Area,22,42,0.523809524
230,230,5/3/21,SAS,UTA,L 99-110,0,-11,103.3,Restricted Area,8,21,0.380952381
231,231,5/3/21,UTA,SAS,W 110-99,1,11,114.7,Restricted Area,21,29,0.724137931
232,232,5/3/21,IND,WAS,L 141-154,0,-13,119.3,Restricted Area,22,26,0.846153846
233,233,5/3/21,WAS,IND,W 154-141,1,13,130.3,Restricted Area,34,42,0.80952381
234,234,5/2/21,BOS,POR,L 119-129,0,-10,117.5,Restricted Area,12,18,0.666666667
235,235,5/2/21,POR,BOS,W 129-119,1,10,127.4,Restricted Area,10,18,0.555555556
236,236,5/2/21,CHA,MIA,L 111-121,0,-10,115.3,Restricted Area,18,26,0.692307692
237,237,5/2/21,MIA,CHA,W 121-111,1,10,125.7,Restricted Area,25,33,0.757575758
238,238,5/2/21,DAL,SAC,L 99-111,0,-12,103.2,Restricted Area,11,18,0.611111111
239,239,5/2/21,SAC,DAL,W 111-99,1,12,115.8,Restricted Area,19,25,0.76
240,240,5/2/21,HOU,NYK,L 97-122,0,-25,100.6,Restricted Area,24,32,0.75
241,241,5/2/21,NYK,HOU,W 122-97,1,25,126.6,Restricted Area,14,25,0.56
242,242,5/2/21,LAL,TOR,L 114-121,0,-7,109.8,Restricted Area,25,32,0.78125
243,243,5/2/21,TOR,LAL,W 121-114,1,7,116.5,Restricted Area,15,27,0.555555556
244,244,5/2/21,BKN,MIL,L 114-117,0,-3,110.5,Restricted Area,10,19,0.526315789
245,245,5/2/21,MIL,BKN,W 117-114,1,3,113.4,Restricted Area,15,23,0.652173913
246,246,5/2/21,OKC,PHX,L 120-123,0,-3,123.2,Restricted Area,25,40,0.625
247,247,5/2/21,PHX,OKC,W 123-120,1,3,126.3,Restricted Area,11,14,0.785714286
248,248,5/2/21,PHI,SAS,W 113-111 (OT),1,2,110.1,Restricted Area,19,34,0.558823529
249,249,5/2/21,SAS,PHI,L 111-113 (OT),0,-2,108.1,Restricted Area,23,36,0.638888889
250,250,5/1/21,ATL,CHI,W 108-97,1,11,114.6,Restricted Area,15,19,0.789473684
251,251,5/1/21,CHI,ATL,L 97-108,0,-11,103,Restricted Area,22,35,0.628571429
252,252,5/1/21,CHA,DET,W 107-94,1,13,114.4,Restricted Area,23,41,0.56097561
253,253,5/1/21,DET,CHA,L 94-107,0,-13,100.5,Restricted Area,17,37,0.459459459
254,254,5/1/21,CLE,MIA,L 107-124,0,-17,119.4,Restricted Area,11,18,0.611111111
255,255,5/1/21,MIA,CLE,W 124-107,1,17,138.4,Restricted Area,22,31,0.709677419
256,256,5/1/21,DAL,WAS,W 125-124,1,1,126.8,Restricted Area,13,22,0.590909091
257,257,5/1/21,WAS,DAL,L 124-125,0,-1,125.8,Restricted Area,21,35,0.6
258,258,5/1/21,GSW,HOU,W 113-87,1,26,107.1,Restricted Area,16,21,0.761904762
259,259,5/1/21,HOU,GSW,L 87-113,0,-26,82.5,Restricted Area,14,20,0.7
260,260,5/1/21,DEN,LAC,W 110-104,1,6,124.6,Restricted Area,13,24,0.541666667
261,261,5/1/21,LAC,DEN,L 104-110,0,-6,117.8,Restricted Area,15,25,0.6
262,262,5/1/21,MIN,NOP,L 136-140 (OT),0,-4,114.6,Restricted Area,25,38,0.657894737
263,263,5/1/21,NOP,MIN,W 140-136 (OT),1,4,117.9,Restricted Area,25,36,0.694444444
264,264,5/1/21,IND,OKC,W 152-95,1,57,137.8,Restricted Area,27,38,0.710526316
265,265,5/1/21,OKC,IND,L 95-152,0,-57,86.1,Restricted Area,26,51,0.509803922
266,266,5/1/21,MEM,ORL,L 111-112,0,-1,111,Restricted Area,13,19,0.684210526
267,267,5/1/21,ORL,MEM,W 112-111,1,1,112,Restricted Area,9,13,0.692307692
268,268,5/1/21,TOR,UTA,L 102-106,0,-4,107.3,Restricted Area,15,21,0.714285714
269,269,5/1/21,UTA,TOR,W 106-102,1,4,111.5,Restricted Area,13,20,0.65
270,270,4/30/21,BOS,SAS,W 143-140 (OT),1,3,128.6,Restricted Area,19,31,0.612903226
271,271,4/30/21,SAS,BOS,L 140-143 (OT),0,-3,125.9,Restricted Area,10,17,0.588235294
272,272,4/30/21,BKN,POR,L 109-128,0,-19,110.3,Restricted Area,17,25,0.68
273,273,4/30/21,POR,BKN,W 128-109,1,19,129.5,Restricted Area,18,22,0.818181818
274,274,4/30/21,CHI,MIL,L 98-108,0,-10,99.2,Restricted Area,14,28,0.5
275,275,4/30/21,MIL,CHI,W 108-98,1,10,109.3,Restricted Area,19,30,0.633333333
276,276,4/30/21,CLE,WAS,L 93-122,0,-29,91,Restricted Area,14,22,0.636363636
277,277,4/30/21,WAS,CLE,W 122-93,1,29,119.4,Restricted Area,22,36,0.611111111
278,278,4/30/21,LAL,SAC,L 106-110,0,-4,106.9,Restricted Area,26,32,0.8125
279,279,4/30/21,SAC,LAL,W 110-106,1,4,110.9,Restricted Area,18,30,0.6
280,280,4/30/21,MEM,ORL,W 92-75,1,17,94,Restricted Area,10,27,0.37037037
281,281,4/30/21,ORL,MEM,L 75-92,0,-17,76.7,Restricted Area,14,30,0.466666667
282,282,4/30/21,ATL,PHI,L 104-126,0,-22,106.6,Restricted Area,15,25,0.6
283,283,4/30/21,PHI,ATL,W 126-104,1,22,129.1,Restricted Area,28,44,0.636363636
284,284,4/30/21,PHX,UTA,W 121-100,1,21,128.4,Restricted Area,14,18,0.777777778
