index,game_id,date,team,team_id,opp,result,pts,opp_pts,pt_diff,ortg,win,player_id,player_name,nickname,team_id,team_abbreviation,age,zone,fgm,fga,fg%
65,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,203503,Tony Snell,Tony,1610612737,ATL,29,In The Paint (Non-RA),1,2,0.5
66,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,203503,Tony Snell,Tony,1610612737,ATL,29,Mid-Range,1,2,0.5
67,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,203503,Tony Snell,Tony,1610612737,ATL,29,Left Corner 3,0,0,0
68,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,203503,Tony Snell,Tony,1610612737,ATL,29,Right Corner 3,0,0,0
69,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,203503,Tony Snell,Tony,1610612737,ATL,29,Above the Break 3,0,0,0
70,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,203503,Tony Snell,Tony,1610612737,ATL,29,Backcourt,0,0,0
71,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,203503,Tony Snell,Tony,1610612737,ATL,29,Corner 3,0,0,0
72,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,1629027,Trae Young,Trae,1610612737,ATL,22,Restricted Area,0,1,0
73,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,1629027,Trae Young,Trae,1610612737,ATL,22,In The Paint (Non-RA),1,2,0.5
74,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,1629027,Trae Young,Trae,1610612737,ATL,22,Mid-Range,1,3,0.333
75,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,1629027,Trae Young,Trae,1610612737,ATL,22,Left Corner 3,0,0,0
76,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,1629027,Trae Young,Trae,1610612737,ATL,22,Right Corner 3,0,0,0
77,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,1629027,Trae Young,Trae,1610612737,ATL,22,Above the Break 3,1,3,0.333
78,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,1629027,Trae Young,Trae,1610612737,ATL,22,Backcourt,,,
79,0,5/16/21,ATL,1610612737,HOU,W 124-95,124,95,29,121.4,1,1629027,Trae Young,Trae,1610612737,ATL,22,Corner 3,0,0,0
80,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1630237,Anthony Lamb,Anthony,1610612745,HOU,23,Restricted Area,2,2,1
81,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1630237,Anthony Lamb,Anthony,1610612745,HOU,23,In The Paint (Non-RA),0,0,0
82,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1630237,Anthony Lamb,Anthony,1610612745,HOU,23,Mid-Range,0,0,0
83,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1630237,Anthony Lamb,Anthony,1610612745,HOU,23,Left Corner 3,0,0,0
84,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1630237,Anthony Lamb,Anthony,1610612745,HOU,23,Right Corner 3,0,1,0
85,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1630237,Anthony Lamb,Anthony,1610612745,HOU,23,Above the Break 3,0,3,0
86,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1630237,Anthony Lamb,Anthony,1610612745,HOU,23,Backcourt,0,0,0
87,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1630237,Anthony Lamb,Anthony,1610612745,HOU,23,Corner 3,0,1,0
88,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1629717,Armoni Brooks,Armoni,1610612745,HOU,23,Restricted Area,0,1,0
89,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1629717,Armoni Brooks,Armoni,1610612745,HOU,23,In The Paint (Non-RA),0,0,0
90,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1629717,Armoni Brooks,Armoni,1610612745,HOU,23,Mid-Range,0,0,0
91,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1629717,Armoni Brooks,Armoni,1610612745,HOU,23,Left Corner 3,0,0,0
92,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1629717,Armoni Brooks,Armoni,1610612745,HOU,23,Right Corner 3,1,1,1
93,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1629717,Armoni Brooks,Armoni,1610612745,HOU,23,Above the Break 3,5,17,0.294
94,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1629717,Armoni Brooks,Armoni,1610612745,HOU,23,Backcourt,0,0,0
95,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1629717,Armoni Brooks,Armoni,1610612745,HOU,23,Corner 3,1,1,1
96,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1628419,Cameron Oliver,Cameron,1610612745,HOU,24,Restricted Area,3,3,1
97,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1628419,Cameron Oliver,Cameron,1610612745,HOU,24,In The Paint (Non-RA),1,1,1
98,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1628419,Cameron Oliver,Cameron,1610612745,HOU,24,Mid-Range,1,2,0.5
99,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1628419,Cameron Oliver,Cameron,1610612745,HOU,24,Left Corner 3,0,0,0
100,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1628419,Cameron Oliver,Cameron,1610612745,HOU,24,Right Corner 3,0,0,0
101,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1628419,Cameron Oliver,Cameron,1610612745,HOU,24,Above the Break 3,0,3,0
102,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1628419,Cameron Oliver,Cameron,1610612745,HOU,24,Backcourt,0,0,0
103,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1628419,Cameron Oliver,Cameron,1610612745,HOU,24,Corner 3,0,0,0
104,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1629244,Cameron Reynolds,Cameron,1610612745,HOU,26,Restricted Area,0,1,0
105,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1629244,Cameron Reynolds,Cameron,1610612745,HOU,26,In The Paint (Non-RA),0,0,0
106,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1629244,Cameron Reynolds,Cameron,1610612745,HOU,26,Mid-Range,0,1,0
107,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1629244,Cameron Reynolds,Cameron,1610612745,HOU,26,Left Corner 3,0,3,0
108,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1629244,Cameron Reynolds,Cameron,1610612745,HOU,26,Right Corner 3,1,3,0.333
109,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1629244,Cameron Reynolds,Cameron,1610612745,HOU,26,Above the Break 3,2,6,0.333
110,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1629244,Cameron Reynolds,Cameron,1610612745,HOU,26,Backcourt,0,0,0
111,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1629244,Cameron Reynolds,Cameron,1610612745,HOU,26,Corner 3,1,6,0.167
112,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,201571,D.J. Augustin,D.J.,1610612745,HOU,33,Restricted Area,1,1,1
113,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,201571,D.J. Augustin,D.J.,1610612745,HOU,33,In The Paint (Non-RA),0,0,0
114,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,201571,D.J. Augustin,D.J.,1610612745,HOU,33,Mid-Range,0,0,0
115,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,201571,D.J. Augustin,D.J.,1610612745,HOU,33,Left Corner 3,0,1,0
116,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,201571,D.J. Augustin,D.J.,1610612745,HOU,33,Right Corner 3,1,1,1
117,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,201571,D.J. Augustin,D.J.,1610612745,HOU,33,Above the Break 3,3,8,0.375
118,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,201571,D.J. Augustin,D.J.,1610612745,HOU,33,Backcourt,0,0,0
119,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,201571,D.J. Augustin,D.J.,1610612745,HOU,33,Corner 3,1,2,0.5
120,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1630256,Jae'Sean Tate,Jae'Sean,1610612745,HOU,25,Restricted Area,1,3,0.333
121,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1630256,Jae'Sean Tate,Jae'Sean,1610612745,HOU,25,In The Paint (Non-RA),1,1,1
122,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1630256,Jae'Sean Tate,Jae'Sean,1610612745,HOU,25,Mid-Range,0,1,0
123,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1630256,Jae'Sean Tate,Jae'Sean,1610612745,HOU,25,Left Corner 3,0,1,0
124,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1630256,Jae'Sean Tate,Jae'Sean,1610612745,HOU,25,Right Corner 3,1,1,1
125,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1630256,Jae'Sean Tate,Jae'Sean,1610612745,HOU,25,Above the Break 3,0,0,0
126,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1630256,Jae'Sean Tate,Jae'Sean,1610612745,HOU,25,Backcourt,0,0,0
127,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,1630256,Jae'Sean Tate,Jae'Sean,1610612745,HOU,25,Corner 3,1,2,0.5
128,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,203482,Kelly Olynyk,Kelly,1610612745,HOU,30,Restricted Area,1,6,0.167
129,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,203482,Kelly Olynyk,Kelly,1610612745,HOU,30,In The Paint (Non-RA),0,0,0
130,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,203482,Kelly Olynyk,Kelly,1610612745,HOU,30,Mid-Range,0,0,0
131,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,203482,Kelly Olynyk,Kelly,1610612745,HOU,30,Left Corner 3,0,1,0
132,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,203482,Kelly Olynyk,Kelly,1610612745,HOU,30,Right Corner 3,0,0,0
133,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,203482,Kelly Olynyk,Kelly,1610612745,HOU,30,Above the Break 3,2,4,0.5
134,1,5/16/21,HOU,1610612745,ATL,L 95-124,95,124,-29,93,0,203482,Kelly Olynyk,Kelly,1610612745,HOU,30,Backcourt,0,0,0
